id,date,age,comuna_id,level,age_range,online
3397117,05-02-2020,67,10302,Técnica completa,>=60,False
3397183,05-02-2020,68,4102,Básica completa,>=60,False
3397214,05-02-2020,48,4102,Media incompleta (incluyendo Media Técnica),45-60,False
3397246,05-02-2020,61,10302,Básica completa,>=60,False
3397268,05-02-2020,77,4102,Básica completa,>=60,False
3397374,05-02-2020,72,4102,Media incompleta (incluyendo Media Técnica),>=60,False
3397417,05-02-2020,78,4102,Básica completa,>=60,False
3397420,05-02-2020,72,5603,,>=60,False
3397476,05-02-2020,48,4102,Media incompleta (incluyendo Media Técnica),45-60,False
3397522,05-02-2020,44,10302,Básica completa,30-45,False
3397632,05-02-2020,33,5603,Técnica completa,30-45,False
3397651,05-02-2020,81,10301,Educación básica incompleta o inferior,>=60,False
3397673,05-02-2020,46,4102,Básica completa,45-60,False
3397697,05-02-2020,59,4102,Media incompleta (incluyendo Media Técnica),45-60,False
3397706,05-02-2020,72,5603,Media incompleta (incluyendo Media Técnica),>=60,False
3397770,21-01-2020,47,8102,Universitaria completa,45-60,False
3397876,22-01-2020,40,13201,Técnica completa,30-45,False
3397923,05-02-2020,78,10301,Educación básica incompleta o inferior,>=60,False
3397937,21-01-2020,41,13110,Técnica completa,30-45,False
3397983,23-01-2020,38,3101,Media completa. Técnica incompleta,30-45,False
3398056,22-01-2020,39,8110,Técnica completa,30-45,False
3398069,05-02-2020,63,10302,Básica completa,>=60,False
3398124,05-02-2020,72,5603,Media incompleta (incluyendo Media Técnica),>=60,False
3398152,21-01-2020,36,10202,Media completa. Técnica incompleta,30-45,False
3398195,05-02-2020,77,10302,Educación básica incompleta o inferior,>=60,False
3398238,22-01-2020,33,6110,Universitaria incompleta. Técnica completa,30-45,False
3398310,23-01-2020,32,13101,Media completa. Técnica incompleta,30-45,False
3398374,05-02-2020,33,5601,Universitaria incompleta. Técnica completa,30-45,False
3398401,22-01-2020,28,13114,Técnica completa,15-30,False
3398497,22-01-2020,29,1,Universitaria completa,15-30,False
3398519,05-02-2020,61,10302,Media incompleta (incluyendo Media Técnica),>=60,False
3398548,29-01-2020,28,13123,Universitaria incompleta. Técnica completa,15-30,False
3398602,23-01-2020,28,13201,Técnica completa,15-30,False
3398628,05-02-2020,48,10302,Educación básica incompleta o inferior,45-60,False
3398744,29-01-2020,29,13123,Universitaria incompleta. Técnica completa,15-30,False
3398794,05-02-2020,72,10302,Educación básica incompleta o inferior,>=60,False
3398799,05-02-2020,69,1,Educación básica incompleta o inferior,>=60,False
3398834,,29,13201,Técnica completa,15-30,False
3398926,23-01-2020,28,5703,Media completa. Técnica incompleta,15-30,False
3398974,05-02-2020,22,10302,Media incompleta (incluyendo Media Técnica),15-30,False
3399072,21-01-2020,27,13201,Universitaria incompleta. Técnica completa,15-30,False
3399599,23-01-2020,27,5703,Técnica completa,15-30,False
3399702,29-01-2020,27,13120,Universitaria incompleta. Técnica completa,15-30,False
3399792,23-01-2020,26,4101,Universitaria incompleta. Técnica completa,15-30,False
3399879,23-01-2020,26,8112,Técnica completa,15-30,False
3399932,29-01-2020,25,13102,Universitaria incompleta. Técnica completa,15-30,False
3400070,23-01-2020,25,16101,Técnica completa,15-30,False
3400106,23-01-2020,24,8301,Técnica completa,15-30,False
3400144,23-01-2020,25,8301,Técnica completa,15-30,False
3400170,29-01-2020,24,13404,,15-30,False
3400194,23-01-2020,23,9101,Técnica completa,15-30,False
3400320,29-01-2020,24,13123,Técnica completa,15-30,False
3400383,29-01-2020,24,13129,Media completa. Técnica incompleta,15-30,False
3400853,23-01-2020,23,16101,Técnica completa,15-30,False
3400999,29-01-2020,23,13113,Media completa. Técnica incompleta,15-30,False
3401046,23-01-2020,23,9101,Media completa. Técnica incompleta,15-30,False
3401126,,,1,,0-15,False
3401168,23-01-2020,22,13118,Media completa. Técnica incompleta,15-30,False
3401284,23-01-2020,23,8110,Universitaria incompleta. Técnica completa,15-30,False
3401308,23-01-2020,23,9101,Universitaria incompleta. Técnica completa,15-30,False
3401365,23-01-2020,22,8301,Técnica completa,15-30,False
3401402,21-01-2020,21,5802,Universitaria incompleta. Técnica completa,15-30,False
3401429,06-02-2020,32,6101,Técnica completa,30-45,False
3401791,21-01-2020,22,9119,Universitaria incompleta. Técnica completa,15-30,False
3402132,21-01-2020,22,13123,Universitaria incompleta. Técnica completa,15-30,False
3402194,,,1,,0-15,False
3402236,23-01-2020,22,8301,Universitaria incompleta. Técnica completa,15-30,False
3402278,21-01-2020,22,13131,Universitaria incompleta. Técnica completa,15-30,False
3402365,23-01-2020,21,13129,Universitaria incompleta. Técnica completa,15-30,False
3402415,23-01-2020,22,8108,Universitaria incompleta. Técnica completa,15-30,False
3402475,23-01-2020,22,8301,Media completa. Técnica incompleta,15-30,False
3402546,,,1,,0-15,False
3402586,22-01-2020,20,13603,Universitaria incompleta. Técnica completa,15-30,False
3402619,21-01-2020,21,13129,Universitaria incompleta. Técnica completa,15-30,False
3402645,22-01-2020,21,6110,Universitaria incompleta. Técnica completa,15-30,False
3402676,29-01-2020,22,13101,,15-30,False
3402779,23-01-2020,20,8301,Universitaria incompleta. Técnica completa,15-30,False
3402816,29-01-2020,20,13101,Universitaria incompleta. Técnica completa,15-30,False
3402908,22-01-2020,20,13110,Universitaria incompleta. Técnica completa,15-30,False
3403001,22-01-2020,20,13114,Universitaria incompleta. Técnica completa,15-30,False
3403048,23-01-2020,19,13110,Media completa. Técnica incompleta,15-30,False
3403098,22-01-2020,20,13121,Universitaria incompleta. Técnica completa,15-30,False
3404357,05-02-2020,37,13118,Media completa. Técnica incompleta,30-45,False
3404462,05-02-2020,39,13118,Media completa. Técnica incompleta,30-45,False
3404500,05-02-2020,72,13118,Media completa. Técnica incompleta,>=60,False
3404553,05-02-2020,50,13118,Técnica completa,45-60,False
3404591,05-02-2020,51,13118,Media completa. Técnica incompleta,45-60,False
3405818,29-01-2020,71,1403,,>=60,False
3405895,24-01-2020,70,1403,Básica completa,>=60,False
3405939,24-01-2020,69,1403,Media incompleta (incluyendo Media Técnica),>=60,False
3405972,24-01-2020,27,1403,Media completa. Técnica incompleta,15-30,False
3405998,24-01-2020,70,1403,Media completa. Técnica incompleta,>=60,False
3406049,24-01-2020,39,1403,Media completa. Técnica incompleta,30-45,False
3406079,24-01-2020,28,1403,,15-30,False
3406106,24-01-2020,66,1403,Básica completa,>=60,False
3406133,24-01-2020,28,1403,Media completa. Técnica incompleta,15-30,False
3406184,24-01-2020,70,1403,,>=60,False
3407282,,68,5601,Media incompleta (incluyendo Media Técnica),>=60,False
3407588,24-01-2020,70,1403,Media incompleta (incluyendo Media Técnica),>=60,False
3407632,24-01-2020,45,1403,Media completa. Técnica incompleta,45-60,False
3407717,06-02-2020,20,10307,Media completa. Técnica incompleta,15-30,False
3407771,24-01-2020,70,1403,,>=60,False
3407784,06-02-2020,55,10301,Técnica completa,45-60,False
3407801,24-01-2020,73,1403,Básica completa,>=60,False
3407817,24-01-2020,20,1403,,15-30,False
3407831,23-01-2020,19,13109,Media completa. Técnica incompleta,15-30,False
3407842,24-01-2020,45,1403,Media completa. Técnica incompleta,45-60,False
3407850,22-01-2020,19,13114,Universitaria incompleta. Técnica completa,15-30,False
3407863,24-01-2020,49,1403,Media completa. Técnica incompleta,45-60,False
3407890,22-01-2020,19,13201,Universitaria incompleta. Técnica completa,15-30,False
3407908,21-01-2020,19,13126,Universitaria incompleta. Técnica completa,15-30,False
3407939,22-01-2020,19,13201,Media completa. Técnica incompleta,15-30,False
3407960,21-01-2020,19,1101,Universitaria incompleta. Técnica completa,15-30,False
3407976,06-02-2020,62,10307,Educación básica incompleta o inferior,>=60,False
3407985,23-01-2020,19,13131,Universitaria incompleta. Técnica completa,15-30,False
3407993,29-01-2020,70,1403,,>=60,False
3408009,22-01-2020,19,13201,Media completa. Técnica incompleta,15-30,False
3408054,29-01-2020,19,13125,Media completa. Técnica incompleta,15-30,False
3408098,06-02-2020,65,10307,Media completa. Técnica incompleta,>=60,False
3408111,23-01-2020,18,13107,Media completa. Técnica incompleta,15-30,False
3408126,22-01-2020,18,13107,Media completa. Técnica incompleta,15-30,False
3408146,06-02-2020,61,1101,Educación básica incompleta o inferior,>=60,False
3408147,22-01-2020,17,5804,Media completa. Técnica incompleta,15-30,False
3408191,23-01-2020,17,13201,Media completa. Técnica incompleta,15-30,False
3408209,,,1,,0-15,False
3408232,06-02-2020,27,5603,Técnica completa,15-30,False
3408234,06-02-2020,64,14101,Básica completa,>=60,False
3408325,21-02-2020,17,13127,,15-30,False
3408345,21-01-2020,17,13130,Media completa. Técnica incompleta,15-30,False
3408350,,,1,,0-15,False
3408380,06-02-2020,10,10307,Media completa. Técnica incompleta,0-15,False
3408382,06-02-2020,50,5603,Universitaria incompleta. Técnica completa,45-60,False
3408388,23-01-2020,15,13110,Media incompleta (incluyendo Media Técnica),15-30,False
3408404,,56,5603,Media completa. Técnica incompleta,45-60,False
3408412,30-01-2020,41,6301,Técnica completa,30-45,False
3408439,29-01-2020,17,13101,Media incompleta (incluyendo Media Técnica),15-30,False
3408456,29-01-2020,16,13131,Media incompleta (incluyendo Media Técnica),15-30,False
3408462,06-02-2020,37,5601,Técnica completa,30-45,False
3408499,23-01-2020,15,1,Media incompleta (incluyendo Media Técnica),15-30,False
3408539,21-01-2020,15,1,Media incompleta (incluyendo Media Técnica),15-30,False
3408556,23-01-2020,15,1,Media completa. Técnica incompleta,15-30,False
3408569,06-02-2020,59,10307,Media completa. Técnica incompleta,45-60,False
3408588,21-01-2020,15,1101,Básica completa,15-30,False
3408626,06-02-2020,65,9201,Técnica completa,>=60,False
3408641,06-02-2020,59,5601,Media completa. Técnica incompleta,45-60,False
3408701,06-02-2020,62,5601,Media completa. Técnica incompleta,>=60,False
3408705,23-01-2020,53,4301,Media completa. Técnica incompleta,45-60,False
3408716,06-02-2020,42,10307,Básica completa,30-45,False
3408720,23-01-2020,15,13127,Media incompleta (incluyendo Media Técnica),15-30,False
3408770,06-02-2020,67,10307,Educación básica incompleta o inferior,>=60,False
3408815,21-01-2020,15,5501,Media incompleta (incluyendo Media Técnica),15-30,False
3408835,21-01-2020,15,13126,Educación básica incompleta o inferior,15-30,False
3408864,21-01-2020,15,4102,Media incompleta (incluyendo Media Técnica),15-30,False
3408879,06-02-2020,55,10307,Básica completa,45-60,False
3408886,,15,13110,,15-30,False
3408899,21-01-2020,15,13125,Media incompleta (incluyendo Media Técnica),15-30,False
3408912,21-01-2020,15,13127,Media incompleta (incluyendo Media Técnica),15-30,False
3408925,21-01-2020,15,13128,Media incompleta (incluyendo Media Técnica),15-30,False
3408956,06-02-2020,65,10307,Media completa. Técnica incompleta,>=60,False
3408993,16-01-2020,70,4301,Educación básica incompleta o inferior,>=60,False
3409034,06-02-2020,50,10307,Educación básica incompleta o inferior,45-60,False
3409068,23-01-2020,70,13127,Universitaria incompleta. Técnica completa,>=60,False
3409101,24-01-2020,59,5401,Media completa. Técnica incompleta,45-60,False
3409123,06-02-2020,51,10307,Básica completa,45-60,False
3409184,30-01-2020,54,13121,Media completa. Técnica incompleta,45-60,False
3409222,06-02-2020,36,10307,Técnica completa,30-45,False
3409325,06-02-2020,65,10307,Universitaria incompleta. Técnica completa,>=60,False
3409392,06-02-2020,65,10307,Educación básica incompleta o inferior,>=60,False
3409639,29-01-2020,50,13110,Media incompleta (incluyendo Media Técnica),45-60,False
3409676,06-02-2020,59,10307,Media completa. Técnica incompleta,45-60,False
3409694,13-01-2020,38,13127,Universitaria incompleta. Técnica completa,30-45,False
3409700,17-01-2020,30,4302,Media completa. Técnica incompleta,30-45,False
3409756,17-01-2020,31,4302,Media completa. Técnica incompleta,30-45,False
3409760,06-02-2020,50,10307,Educación básica incompleta o inferior,45-60,False
3409761,26-01-2020,36,6101,Universitaria incompleta. Técnica completa,30-45,False
3409782,26-01-2020,30,8101,Universitaria completa,30-45,False
3409796,21-01-2020,30,10109,Técnica completa,30-45,False
3409834,17-01-2020,31,4301,Media completa. Técnica incompleta,30-45,False
3409858,23-01-2020,29,13603,Universitaria completa,15-30,False
3409942,16-01-2020,48,4301,Media incompleta (incluyendo Media Técnica),45-60,False
3409982,14-01-2020,29,13123,Universitaria completa,15-30,False
3410019,16-01-2020,26,4301,Media completa. Técnica incompleta,15-30,False
3410023,09-01-2020,30,13123,Técnica completa,30-45,False
3410242,24-01-2020,28,13201,Técnica completa,15-30,False
3410252,24-01-2020,28,13201,Técnica completa,15-30,False
3410285,16-01-2020,19,4301,Media completa. Técnica incompleta,15-30,False
3410307,30-01-2020,25,13117,Media completa. Técnica incompleta,15-30,False
3410323,17-01-2020,68,4302,Educación básica incompleta o inferior,>=60,False
3410352,21-12-2019,25,13104,Universitaria incompleta. Técnica completa,15-30,False
3410371,14-01-2020,73,4301,Educación básica incompleta o inferior,>=60,False
3410375,21-01-2020,25,13130,Técnica completa,15-30,False
3410404,,,1,,0-15,False
3410413,14-01-2020,79,4301,,>=60,False
3410428,22-01-2020,21,13122,Universitaria incompleta. Técnica completa,15-30,False
3410459,23-01-2020,21,13119,Universitaria incompleta. Técnica completa,15-30,False
3410460,17-01-2020,37,4301,Media completa. Técnica incompleta,30-45,False
3410488,09-01-2020,21,13401,Universitaria incompleta. Técnica completa,15-30,False
3410524,23-01-2020,20,13102,Media completa. Técnica incompleta,15-30,False
3410536,17-01-2020,31,4301,Técnica completa,30-45,False
3410581,17-01-2020,36,4301,Técnica completa,30-45,False
3410587,24-01-2020,19,2101,Universitaria incompleta. Técnica completa,15-30,False
3410617,21-01-2020,18,6101,Media completa. Técnica incompleta,15-30,False
3410627,17-01-2020,55,4301,Media completa. Técnica incompleta,45-60,False
3410644,28-01-2020,18,1,Media completa. Técnica incompleta,15-30,False
3410686,17-01-2020,19,4302,Básica completa,15-30,False
3410700,24-01-2020,18,13201,Media completa. Técnica incompleta,15-30,False
3410734,23-01-2020,17,2201,Media completa. Técnica incompleta,15-30,False
3410741,,,1,,0-15,False
3410799,24-01-2020,17,2101,Media completa. Técnica incompleta,15-30,False
3410846,17-01-2020,49,4302,Educación básica incompleta o inferior,45-60,False
3410898,21-01-2020,17,5101,Media incompleta (incluyendo Media Técnica),15-30,False
3410907,17-01-2020,,4302,Educación básica incompleta o inferior,0-15,False
3411027,17-01-2020,13,4301,Media completa. Técnica incompleta,0-15,False
3411123,17-01-2020,,4302,Educación básica incompleta o inferior,0-15,False
3411126,24-01-2020,17,2101,Media completa. Técnica incompleta,15-30,False
3411293,17-01-2020,32,4302,Media completa. Técnica incompleta,30-45,False
3411430,23-01-2020,17,13102,Básica completa,15-30,False
3411524,24-01-2020,17,15101,Media incompleta (incluyendo Media Técnica),15-30,False
3411646,24-01-2020,16,4201,Media incompleta (incluyendo Media Técnica),15-30,False
3412224,17-01-2020,21,4302,Media completa. Técnica incompleta,15-30,False
3413262,17-01-2020,15,4302,Media incompleta (incluyendo Media Técnica),15-30,False
3413316,17-01-2020,45,4302,Media incompleta (incluyendo Media Técnica),45-60,False
3413329,17-01-2020,,1,,0-15,False
3413366,17-01-2020,61,4302,Educación básica incompleta o inferior,>=60,False
3413511,20-01-2020,86,4304,,>=60,False
3433799,05-02-2020,47,4301,,45-60,False
3435341,05-02-2020,60,4102,Educación básica incompleta o inferior,>=60,False
3435445,06-02-2020,71,4102,Media completa. Técnica incompleta,>=60,False
3438447,25-01-2020,67,4301,Educación básica incompleta o inferior,>=60,False
3439173,05-02-2020,82,5601,Básica completa,>=60,False
3439375,03-02-2020,39,5602,Técnica completa,30-45,False
3439689,05-02-2020,65,5602,Técnica completa,>=60,False
3439869,05-02-2020,67,5602,Técnica completa,>=60,False
3440065,,,1,,0-15,False
3440199,05-02-2020,76,5602,Técnica completa,>=60,False
3440253,24-01-2020,16,1101,Media incompleta (incluyendo Media Técnica),15-30,False
3440279,05-02-2020,67,5602,Técnica completa,>=60,False
3440329,21-01-2020,16,10101,Media incompleta (incluyendo Media Técnica),15-30,False
3440512,05-02-2020,69,5602,Técnica completa,>=60,False
3440596,05-02-2020,51,5602,Media completa. Técnica incompleta,45-60,False
